	0.891211	0.892198	0.896326	0.897637	0.899221	0.896267	0.898267	0.898899	0.900095	0.900762	0.897072	0.900582	0.90262	0.893886	0.907835	0.902234
	0.828657	0.827947	0.831553	0.834311	0.83539	0.83713	0.835288	0.838707	0.836959	0.83584	0.835323	0.846151	0.830807	0.849243	0.846034	0.840194
	0.740088	0.737717	0.73385	0.732328	0.731198	0.734991	0.737896	0.735973	0.737103	0.737313	0.737175	0.736714	0.742916	0.74096	0.727579	0.72867
	0.279671	0.298037	0.315427	0.323871	0.335005	0.337507	0.333672	0.340206	0.34352	0.348354	0.333745	0.339662	0.342916	0.331072	0.340373	0.33517
	-0.000530691	0.00117746	-0.000131682	-0.000445963	-0.000969784	-0.00237106	-0.00630452	-0.00250481	-0.00452936	-0.00306442	-0.00481801	0.00164283	-0.0118598	0.00260464	-0.013832	-0.00843833
	-0.281836	-0.29494	-0.313106	-0.322832	-0.335928	-0.34023	-0.341314	-0.344354	-0.346979	-0.339604	-0.349688	-0.331273	-0.340292	-0.332978	-0.34493	-0.341078
	-0.744379	-0.741001	-0.733866	-0.730216	-0.735105	-0.73277	-0.737237	-0.735265	-0.735914	-0.735977	-0.737099	-0.735835	-0.728118	-0.751167	-0.734992	-0.716233
	-0.829545	-0.830992	-0.828061	-0.831873	-0.835738	-0.835554	-0.839692	-0.833466	-0.839861	-0.835459	-0.839668	-0.84107	-0.84246	-0.828416	-0.826386	-0.834437
	-0.89097	-0.892377	-0.895415	-0.898112	-0.898319	-0.900294	-0.899421	-0.898249	-0.898174	-0.899028	-0.904687	-0.901249	-0.902925	-0.89551	-0.896618	-0.890227


------------------------ Energy deposited from Protons and Tritons --------------------------


	1161.94	1342	1344.02	1182.65	894.164	667.792	485.839	359.479	267.106	192.519	136.267	98.86	71.3863	53.8253	36.2598	24.7395
	2039.61	2278.15	2345.12	2131.49	1734.03	1287.61	933.309	700.641	504.918	365.51	262.628	192.389	137.455	108.871	68.5006	45.7018
	3819.86	4142.18	3916.36	3497.98	2927.06	2199.93	1620.01	1157.25	859.219	631.531	461.819	321.506	241.086	177.918	118.775	77.6428
	12059.2	11660.3	9619.36	7710.87	6192.01	4673.68	3431.65	2513.45	1832.36	1332.57	988.157	717.962	525.847	376.547	269.448	175.839
	15107.7	14567.7	11899.1	9476.9	7474.35	5607.44	4113.05	3011.56	2222.54	1623.68	1188.43	878.746	637.825	475.98	334.123	205.701
	12053.9	11638.8	9639.16	7792.36	6173.23	4652.95	3422.33	2513.72	1830.26	1338.73	979.074	718.763	509.654	378.088	275.311	183.945
	3793.96	4123.17	3902.83	3483.77	2913.9	2180.42	1615.91	1166.07	876.035	630.609	472.436	336.747	237.721	172.136	126.448	78.4748
	2039.91	2275.42	2315.58	2125.88	1734.01	1274.99	964.489	704.427	494.119	380.792	273.273	196.728	134.399	103.433	70.9414	42.8536
	1164.57	1330.94	1322.56	1175.72	896.559	653.73	508.48	359.338	263.046	186.884	143.202	107.991	74.5057	54.5064	37.0175	21.8957
FrontWindow:0, BackWindow:0, NonCellEnergy:0.541101


------------------------ Energy deposited from Betas --------------------------


	0.00435601	0.00518747	0.00642236	0.00559371	0.00663859	0.00601615	0.00313389	0.00453091	0.00304763	0.00367485	0.00259941	0.00275822	0.00185133	0.00129672	0.00135221	0.00119483
	0.00703814	0.00758636	0.00838992	0.00586808	0.00486019	0.00509057	0.00560637	0.00563718	0.00296596	0.00334904	0.00372159	0.00135379	0.000731339	0.000404193	0.000167124	0.000188945
	0.0190751	0.0135321	0.0130012	0.0100132	0.00981468	0.00674203	0.00660488	0.00330433	0.00295525	0.00305867	0.00189256	0.00159279	0.00141544	0.000711258	0.0020062	0.00122584
	0.0382283	0.02607	0.0187044	0.00899014	0.0069822	0.0066665	0.00476255	0.00504899	0.00438776	0.00259723	0.0045458	0.00220167	0.00161062	0.00117881	0.00109781	0.00159106
	0.0419344	0.0298871	0.0231373	0.00937509	0.00896322	0.00752942	0.00487903	0.00542118	0.00393385	0.00179064	0.00130431	0.000432436	0.000250611	0.000458156	0.000366886	0.000138792
	0.0388107	0.0193862	0.0144606	0.0137118	0.00990852	0.00798963	0.00569803	0.00487193	0.00344148	0.00361442	0.00314169	0.00272208	0.00357061	0.00178006	0.00128465	0.00186007
	0.0178628	0.0147474	0.0127894	0.0116186	0.00782792	0.00768723	0.00370914	0.00348861	0.00222692	0.00314128	0.000998853	0.000897222	0.00152236	0.00160609	0.00104908	0.00190933
	0.00893932	0.0114959	0.0087354	0.00892628	0.00767383	0.00332164	0.00463573	0.00491192	0.00293731	0.0044768	0.00268676	0.00237215	0.00119619	0.00120677	0.00117925	0.000834408
	0.00756661	0.00883392	0.00757742	0.00582887	0.00593644	0.00442304	0.00217258	0.00226543	0.00396463	0.00472497	0.00362302	0.00400053	0.0025338	0.00245318	0.00151348	0.00205851
FrontWindowB:0, BackWindowB:0, NonCellBEnergy:0.167616
