	0.889979	0.888222	0.893261	0.898559	0.900299	0.890714	0.895871	0.904981	0.896219	0.908663	0.900225	0.897813	0.896707	0.902916	0.913192	0.911181
	0.827196	0.825168	0.82604	0.837331	0.83967	0.838474	0.837832	0.837594	0.841126	0.845677	0.839603	0.842092	0.838402	0.859161	0.871248	0.857566
	0.740257	0.731327	0.736055	0.732597	0.731884	0.734432	0.74158	0.735194	0.745596	0.753495	0.746498	0.74235	0.750662	0.754777	0.736427	0.730803
	0.281164	0.299529	0.313148	0.324771	0.338464	0.342935	0.333375	0.346489	0.350861	0.359079	0.335543	0.34014	0.366337	0.349587	0.345366	0.340377
	-0.002538	5.82303e-05	0.00557515	0.000193669	0.00362472	-0.00370386	-0.00832859	-0.00397069	-0.00146207	0.00741488	0.0118006	0.0116261	-0.00355289	0.00868159	-0.000561138	0.0205892
	-0.285094	-0.298788	-0.320658	-0.329447	-0.327147	-0.330912	-0.341722	-0.358915	-0.349994	-0.322744	-0.352949	-0.328491	-0.347147	-0.331229	-0.317546	-0.32636
	-0.742735	-0.737917	-0.732858	-0.731735	-0.734361	-0.735669	-0.73747	-0.738731	-0.728632	-0.725171	-0.732629	-0.731729	-0.733876	-0.756503	-0.734526	-0.742329
	-0.829137	-0.829516	-0.827142	-0.829693	-0.832907	-0.840698	-0.841962	-0.825948	-0.832896	-0.827332	-0.835543	-0.838324	-0.854846	-0.851839	-0.835523	-0.834244
	-0.889416	-0.893661	-0.896099	-0.900134	-0.897719	-0.896981	-0.893497	-0.898341	-0.889355	-0.900322	-0.894065	-0.899295	-0.917792	-0.899498	-0.883883	-0.87477


------------------------ Energy deposited from Protons and Tritons --------------------------


	233.957	264.066	267.23	239.464	173.551	137.021	97.8005	71.4678	53.8806	38.9445	27.2216	18.4894	16.0426	10.288	7.19178	5.80746
	412.893	450.884	474.456	428.04	351.192	264.38	179.87	136.438	98.9207	77.7815	54.5072	39.4732	27.4257	22.5687	14.1465	10.0958
	764.558	834.464	786.387	693.287	577.728	444.729	320.841	232.298	172.483	126.751	99.0852	65.9776	49.6364	37.8287	26.4465	16.1114
	2419.46	2336.76	1898.4	1565.09	1215.32	936.325	685.541	510.592	374.455	273.231	198.437	148.481	102.881	77.1415	54.3371	35.5673
	3044.43	2932.46	2373.37	1891.63	1499.36	1126.04	827.214	608.528	457.749	330.736	237.375	177.144	127.718	97.0641	71.4329	41.6853
	2409.87	2317.66	1903.31	1554.5	1235.57	939.649	690.716	503.62	367.624	278.309	199.714	144.662	96.4218	78.0146	55.8983	35.3077
	781.478	829.276	788.8	686.152	577.612	429.594	320.792	235.053	176.015	128.902	92.7881	66.9786	48.3405	33.3579	26.3754	16.8431
	412.296	456.029	464.296	406.173	336.014	248.983	202.265	135.911	99.8919	77.9368	53.7222	40.0676	28.8865	21.0028	13.3611	8.57197
	236.866	261.919	263.066	221.217	176.004	130.782	102.994	72.4477	47.1682	37.3599	24.6933	21.941	14.4208	12.9985	6.17012	3.96484
FrontWindow:0, BackWindow:0, NonCellEnergy:0.00982467


------------------------ Energy deposited from Betas --------------------------


	0.0011491	0.000470703	0.00094666	0.000571726	0.0021329	0.00114436	0.000838897	0.000669404	0.000738251	0.00111014	0.000200255	0.000257139	0.000289729	9.65659e-05	0.000144995	8.94281e-05
	0.00187082	0.000619249	0.00218424	0.000944436	0.000235657	0.00116377	0.00107056	0.000649514	0.000416009	0.000476456	0.000191428	0	0.000107193	3.40309e-05	3.53046e-05	0.00011292
	0.0017999	0.00228085	0.00205856	0.00173546	0.00190292	0.00102885	0.00168848	0.00106645	0.00101689	0.0011447	0.000601223	0.000300639	0.000124865	0.000116663	0.000822447	0.000148047
	0.00618988	0.00318893	0.00315636	0.00158421	0.00238993	0.00163673	0.000545919	0.00175414	0.000126506	0.000405566	0.000274078	0.000188402	0.00011821	0.000313568	0.000402304	0.000993608
	0.00637928	0.00644793	0.00448432	0.00158762	0.000572057	0.000965623	0.0014149	0.000873223	0.0015531	0.000380022	0.00109847	0.000432436	0.000250611	0.000159928	2.95046e-05	0
	0.00485426	0.00233697	0.00190921	0.00290066	0.000655923	0.000512992	0.000698669	0.000966803	0.000960326	0.00053241	0.000299187	0.000301882	0.000335082	0.000134374	0.000306183	0.000490323
	0.00418016	0.00200519	0.00179954	0.00150056	0.0017254	0.000715994	0.000192785	0.000641032	0.000194807	0.000422073	0	0	0	0	0	0
	0.0022699	0.00251582	0.000847811	0.00196317	0.000139864	0.000484298	0.000891817	0.000432902	3.49071e-05	0.000577254	0.000217197	0.000198161	0.000214616	0	0	0
	0.000539103	0.0026834	0.000734751	0.000366295	0.00051673	0.00061997	0.000154334	0.000137782	0.000432162	0.00104898	7.7361e-05	0	0	0	0	0
FrontWindowB:0, BackWindowB:0, NonCellBEnergy:0.0620001
