FrontWINDOW:0
	233.957	264.066	267.23	239.464	173.551	137.021	97.8005	71.4678	53.8806	38.9445	27.2216	18.4894	16.0426	10.288	7.19178	5.80746
	412.893	450.884	474.456	428.04	351.192	264.38	179.87	136.438	98.9207	77.7815	54.5072	39.4732	27.4257	22.5687	14.1465	10.0958
	764.558	834.464	786.387	693.287	577.728	444.729	320.841	232.298	172.483	126.751	99.0852	65.9776	49.6364	37.8287	26.4465	16.1114
	2419.46	2336.76	1898.4	1565.09	1215.32	936.325	685.541	510.592	374.455	273.231	198.437	148.481	102.881	77.1415	54.3371	35.5673
	3044.43	2932.46	2373.37	1891.63	1499.36	1126.04	827.214	608.528	457.749	330.736	237.375	177.144	127.718	97.0641	71.4329	41.6853
	2409.87	2317.66	1903.31	1554.5	1235.57	939.649	690.716	503.62	367.624	278.309	199.714	144.662	96.4218	78.0146	55.8983	35.3077
	781.478	829.276	788.8	686.152	577.612	429.594	320.792	235.053	176.015	128.902	92.7881	66.9786	48.3405	33.3579	26.3754	16.8431
	412.296	456.029	464.296	406.173	336.014	248.983	202.265	135.911	99.8919	77.9368	53.7222	40.0676	28.8865	21.0028	13.3611	8.57197
	236.866	261.919	263.066	221.217	176.004	130.782	102.994	72.4477	47.1682	37.3599	24.6933	21.941	14.4208	12.9985	6.17012	3.96484
