0.0001782517	0.0003542479	0.0002387518	0.0012289608	0.0008351643	0.0008577562	0.0009366424	0.0013701423	0.0028504881	0.000735642	0.0013907181	0.0018059652	0.0009386177	0.0020160805	0.0015398595
0.0001373409	0.0004603651	0.0002206415	0.000067102	0.0004401864	0.0005951819	0.0004760484	0.0004205462	0.0006125532	0.0003511964	0	0.0003908472	0.0001507878	0.0002495636	0.0011184724
0.0002733304	0.0002617737	0.0002503228	0.0003293788	0.0002313426	0.0005262641	0.0004590849	0.0005895561	0.0009031011	0.0006067701	0.0004556662	0.0002515587	0.0003083972	0.0031097553	0.0009188875
0.0001364678	0.0001662639	0.0001012216	0.0001966499	0.0001748033	7.96332480868348E-005	0.0003435491	0.000033784	0.0001484332	0.0001381182	0.0001268861	0.0001148996	0.0004064825	0.00074038	0.0027935217
0.0002198808	0.0001889428	8.39286048293104E-005	3.81533975656826E-005	8.57538073195902E-005	0.0001710437	0.0001434974	0.0003392896	0.0001149018	0.0004627551	0.0002441149	0.0001962218	0.0001647651	4.13039199212739E-005	0
0.0001008331	0.0001003099	0.0001865973	5.30866443659598E-005	0.000054594	0.0001011513	0.0001919704	0.0002612244	0.0001913014	0.0001498075	0.0002086805	0.0003475156	0.0001722418	0.0005477471	0.0013886948
0.0002417995	0.0002281359	0.0002186916	0.0002987117	0.0001666673	6.00965373646757E-005	0.0002727173	0.0001106762	0.0003274361	0	0	0	0	0	0
0.0005516768	0.0001826011	0.0004833311	4.16244387979057E-005	0.0001945101	0.0004409132	0.0003185177	3.49448631988796E-005	0.0007406639	0.0004042949	0.0004945642	0.0007429575	0	0	0
0.0010245047	0.0002793021	0.0001655815	0.0002935891	0.0004740462	0.0001498473	0.000190181	0.0009162063	0.002807691	0.0003132864	0	0	0	0	0
